2024-03-08 14:59:09,586 INFO    StreamThr :1212 [internal.py:wandb_internal():86] W&B internal server running at pid: 1212, started at: 2024-03-08 14:59:09.586252
2024-03-08 14:59:10,185 DEBUG   SenderThread:1212 [sender.py:send():378] send: files
2024-03-08 14:59:10,185 INFO    SenderThread:1212 [sender.py:_save_file():1365] saving file wandb-metadata.json with policy now
2024-03-08 14:59:10,227 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: python_packages
2024-03-08 14:59:10,227 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: python_packages
2024-03-08 14:59:10,227 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: stop_status
2024-03-08 14:59:10,227 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: stop_status
2024-03-08 14:59:10,227 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-08 14:59:10,431 DEBUG   SenderThread:1212 [sender.py:send():378] send: telemetry
2024-03-08 14:59:10,788 INFO    wandb-upload_0:1212 [upload_job.py:push():131] Uploaded file C:\Users\paul\AppData\Local\Temp\tmph18yj_jowandb\8ifcaiw1-wandb-metadata.json
2024-03-08 14:59:10,937 INFO    Thread-16 :1212 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\paul\Documents\arcformer\wandb\run-20240308_145909-i1381jzg\files\wandb-metadata.json
2024-03-08 14:59:10,937 INFO    Thread-16 :1212 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\paul\Documents\arcformer\wandb\run-20240308_145909-i1381jzg\files\requirements.txt
2024-03-08 14:59:13,672 DEBUG   SenderThread:1212 [sender.py:send():378] send: exit
2024-03-08 14:59:13,673 INFO    SenderThread:1212 [sender.py:send_exit():585] handling exit code: 1
2024-03-08 14:59:13,673 INFO    SenderThread:1212 [sender.py:send_exit():587] handling runtime: 3
2024-03-08 14:59:13,674 INFO    SenderThread:1212 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-08 14:59:13,674 INFO    SenderThread:1212 [sender.py:send_exit():593] send defer
2024-03-08 14:59:13,674 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: defer
2024-03-08 14:59:13,674 INFO    HandlerThread:1212 [handler.py:handle_request_defer():172] handle defer: 0
2024-03-08 14:59:13,674 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: defer
2024-03-08 14:59:13,674 INFO    SenderThread:1212 [sender.py:send_request_defer():609] handle sender defer: 0
2024-03-08 14:59:13,674 INFO    SenderThread:1212 [sender.py:transition_state():613] send defer: 1
2024-03-08 14:59:13,674 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: defer
2024-03-08 14:59:13,674 INFO    HandlerThread:1212 [handler.py:handle_request_defer():172] handle defer: 1
2024-03-08 14:59:13,675 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: defer
2024-03-08 14:59:13,675 INFO    SenderThread:1212 [sender.py:send_request_defer():609] handle sender defer: 1
2024-03-08 14:59:13,675 INFO    SenderThread:1212 [sender.py:transition_state():613] send defer: 2
2024-03-08 14:59:13,675 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: defer
2024-03-08 14:59:13,675 INFO    HandlerThread:1212 [handler.py:handle_request_defer():172] handle defer: 2
2024-03-08 14:59:13,675 INFO    HandlerThread:1212 [system_monitor.py:finish():203] Stopping system monitor
2024-03-08 14:59:13,675 DEBUG   SystemMonitor:1212 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-08 14:59:13,677 DEBUG   SystemMonitor:1212 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-08 14:59:13,677 INFO    HandlerThread:1212 [interfaces.py:finish():202] Joined cpu monitor
2024-03-08 14:59:13,677 DEBUG   SystemMonitor:1212 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-08 14:59:13,677 INFO    HandlerThread:1212 [interfaces.py:finish():202] Joined disk monitor
2024-03-08 14:59:13,712 INFO    HandlerThread:1212 [interfaces.py:finish():202] Joined gpu monitor
2024-03-08 14:59:13,712 INFO    HandlerThread:1212 [interfaces.py:finish():202] Joined memory monitor
2024-03-08 14:59:13,712 INFO    HandlerThread:1212 [interfaces.py:finish():202] Joined network monitor
2024-03-08 14:59:13,712 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: defer
2024-03-08 14:59:13,712 INFO    SenderThread:1212 [sender.py:send_request_defer():609] handle sender defer: 2
2024-03-08 14:59:13,712 INFO    SenderThread:1212 [sender.py:transition_state():613] send defer: 3
2024-03-08 14:59:13,712 DEBUG   SenderThread:1212 [sender.py:send():378] send: stats
2024-03-08 14:59:13,712 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: defer
2024-03-08 14:59:13,712 INFO    HandlerThread:1212 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-08 14:59:13,712 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: defer
2024-03-08 14:59:13,712 INFO    SenderThread:1212 [sender.py:send_request_defer():609] handle sender defer: 3
2024-03-08 14:59:13,712 INFO    SenderThread:1212 [sender.py:transition_state():613] send defer: 4
2024-03-08 14:59:13,712 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: defer
2024-03-08 14:59:13,712 INFO    HandlerThread:1212 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-08 14:59:13,712 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: defer
2024-03-08 14:59:13,712 INFO    SenderThread:1212 [sender.py:send_request_defer():609] handle sender defer: 4
2024-03-08 14:59:13,712 INFO    SenderThread:1212 [sender.py:transition_state():613] send defer: 5
2024-03-08 14:59:13,712 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: defer
2024-03-08 14:59:13,712 INFO    HandlerThread:1212 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-08 14:59:13,712 DEBUG   SenderThread:1212 [sender.py:send():378] send: summary
2024-03-08 14:59:13,712 INFO    SenderThread:1212 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-08 14:59:13,712 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: defer
2024-03-08 14:59:13,712 INFO    SenderThread:1212 [sender.py:send_request_defer():609] handle sender defer: 5
2024-03-08 14:59:13,712 INFO    SenderThread:1212 [sender.py:transition_state():613] send defer: 6
2024-03-08 14:59:13,712 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: defer
2024-03-08 14:59:13,712 INFO    HandlerThread:1212 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-08 14:59:13,712 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: defer
2024-03-08 14:59:13,712 INFO    SenderThread:1212 [sender.py:send_request_defer():609] handle sender defer: 6
2024-03-08 14:59:13,723 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: status_report
2024-03-08 14:59:13,820 INFO    SenderThread:1212 [sender.py:transition_state():613] send defer: 7
2024-03-08 14:59:13,820 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: defer
2024-03-08 14:59:13,820 INFO    HandlerThread:1212 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-08 14:59:13,820 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: defer
2024-03-08 14:59:13,820 INFO    SenderThread:1212 [sender.py:send_request_defer():609] handle sender defer: 7
2024-03-08 14:59:13,975 INFO    Thread-16 :1212 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\paul\Documents\arcformer\wandb\run-20240308_145909-i1381jzg\files\config.yaml
2024-03-08 14:59:13,975 INFO    Thread-16 :1212 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\paul\Documents\arcformer\wandb\run-20240308_145909-i1381jzg\files\wandb-summary.json
2024-03-08 14:59:13,975 INFO    Thread-16 :1212 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\paul\Documents\arcformer\wandb\run-20240308_145909-i1381jzg\files\output.log
2024-03-08 14:59:14,683 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-08 14:59:15,669 INFO    SenderThread:1212 [sender.py:transition_state():613] send defer: 8
2024-03-08 14:59:15,684 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: poll_exit
2024-03-08 14:59:15,684 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: defer
2024-03-08 14:59:15,684 INFO    HandlerThread:1212 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-08 14:59:15,684 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: defer
2024-03-08 14:59:15,684 INFO    SenderThread:1212 [sender.py:send_request_defer():609] handle sender defer: 8
2024-03-08 14:59:15,684 INFO    SenderThread:1212 [job_builder.py:build():298] Attempting to build job artifact
2024-03-08 14:59:15,684 INFO    SenderThread:1212 [job_builder.py:_get_source_type():428] is repo sourced job
2024-03-08 14:59:15,731 INFO    SenderThread:1212 [job_builder.py:build():404] adding wandb-job metadata file
2024-03-08 14:59:15,731 INFO    SenderThread:1212 [sender.py:transition_state():613] send defer: 9
2024-03-08 14:59:15,731 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: defer
2024-03-08 14:59:15,731 INFO    HandlerThread:1212 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-08 14:59:15,731 DEBUG   SenderThread:1212 [sender.py:send():378] send: artifact
2024-03-08 14:59:16,008 INFO    Thread-16 :1212 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\paul\Documents\arcformer\wandb\run-20240308_145909-i1381jzg\files\output.log
2024-03-08 14:59:16,207 INFO    SenderThread:1212 [sender.py:send_artifact():1443] sent artifact job-https___github.com_paulgowdy77_arcformer.git_training_train.py - {'id': 'QXJ0aWZhY3Q6NzQ3NzE5Njc3', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0Njk3NjMzMA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzQ3NzE5Njc3', 'versionIndex': 0}}}
2024-03-08 14:59:16,207 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: defer
2024-03-08 14:59:16,207 INFO    SenderThread:1212 [sender.py:send_request_defer():609] handle sender defer: 9
2024-03-08 14:59:16,207 INFO    SenderThread:1212 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-08 14:59:16,694 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-08 14:59:17,023 INFO    SenderThread:1212 [dir_watcher.py:finish():388] scan: C:\Users\paul\Documents\arcformer\wandb\run-20240308_145909-i1381jzg\files
2024-03-08 14:59:17,023 INFO    SenderThread:1212 [dir_watcher.py:finish():402] scan save: C:\Users\paul\Documents\arcformer\wandb\run-20240308_145909-i1381jzg\files\config.yaml config.yaml
2024-03-08 14:59:17,023 INFO    SenderThread:1212 [dir_watcher.py:finish():402] scan save: C:\Users\paul\Documents\arcformer\wandb\run-20240308_145909-i1381jzg\files\output.log output.log
2024-03-08 14:59:17,023 INFO    SenderThread:1212 [dir_watcher.py:finish():402] scan save: C:\Users\paul\Documents\arcformer\wandb\run-20240308_145909-i1381jzg\files\requirements.txt requirements.txt
2024-03-08 14:59:17,023 INFO    SenderThread:1212 [dir_watcher.py:finish():402] scan save: C:\Users\paul\Documents\arcformer\wandb\run-20240308_145909-i1381jzg\files\wandb-metadata.json wandb-metadata.json
2024-03-08 14:59:17,023 INFO    SenderThread:1212 [dir_watcher.py:finish():402] scan save: C:\Users\paul\Documents\arcformer\wandb\run-20240308_145909-i1381jzg\files\wandb-summary.json wandb-summary.json
2024-03-08 14:59:17,023 INFO    SenderThread:1212 [sender.py:transition_state():613] send defer: 10
2024-03-08 14:59:17,023 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: poll_exit
2024-03-08 14:59:17,023 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: defer
2024-03-08 14:59:17,023 INFO    HandlerThread:1212 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-08 14:59:17,023 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: defer
2024-03-08 14:59:17,023 INFO    SenderThread:1212 [sender.py:send_request_defer():609] handle sender defer: 10
2024-03-08 14:59:17,023 INFO    SenderThread:1212 [file_pusher.py:finish():172] shutting down file pusher
2024-03-08 14:59:17,405 INFO    wandb-upload_0:1212 [upload_job.py:push():131] Uploaded file C:\Users\paul\Documents\arcformer\wandb\run-20240308_145909-i1381jzg\files\config.yaml
2024-03-08 14:59:17,548 INFO    wandb-upload_1:1212 [upload_job.py:push():131] Uploaded file C:\Users\paul\Documents\arcformer\wandb\run-20240308_145909-i1381jzg\files\output.log
2024-03-08 14:59:17,564 INFO    wandb-upload_3:1212 [upload_job.py:push():131] Uploaded file C:\Users\paul\Documents\arcformer\wandb\run-20240308_145909-i1381jzg\files\wandb-summary.json
2024-03-08 14:59:17,564 INFO    wandb-upload_2:1212 [upload_job.py:push():131] Uploaded file C:\Users\paul\Documents\arcformer\wandb\run-20240308_145909-i1381jzg\files\requirements.txt
2024-03-08 14:59:17,706 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-08 14:59:17,706 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: poll_exit
2024-03-08 14:59:17,789 INFO    Thread-15 (_thread_body):1212 [sender.py:transition_state():613] send defer: 11
2024-03-08 14:59:17,790 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: defer
2024-03-08 14:59:17,790 INFO    HandlerThread:1212 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-08 14:59:17,790 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: defer
2024-03-08 14:59:17,790 INFO    SenderThread:1212 [sender.py:send_request_defer():609] handle sender defer: 11
2024-03-08 14:59:17,790 INFO    SenderThread:1212 [file_pusher.py:join():178] waiting for file pusher
2024-03-08 14:59:17,790 INFO    SenderThread:1212 [sender.py:transition_state():613] send defer: 12
2024-03-08 14:59:17,790 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: defer
2024-03-08 14:59:17,790 INFO    HandlerThread:1212 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-08 14:59:17,790 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: defer
2024-03-08 14:59:17,790 INFO    SenderThread:1212 [sender.py:send_request_defer():609] handle sender defer: 12
2024-03-08 14:59:17,790 INFO    SenderThread:1212 [file_stream.py:finish():595] file stream finish called
2024-03-08 14:59:17,882 INFO    SenderThread:1212 [file_stream.py:finish():599] file stream finish is done
2024-03-08 14:59:17,882 INFO    SenderThread:1212 [sender.py:transition_state():613] send defer: 13
2024-03-08 14:59:17,882 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: defer
2024-03-08 14:59:17,882 INFO    HandlerThread:1212 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-08 14:59:17,882 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: defer
2024-03-08 14:59:17,882 INFO    SenderThread:1212 [sender.py:send_request_defer():609] handle sender defer: 13
2024-03-08 14:59:17,882 INFO    SenderThread:1212 [sender.py:transition_state():613] send defer: 14
2024-03-08 14:59:17,882 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: defer
2024-03-08 14:59:17,882 INFO    HandlerThread:1212 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-08 14:59:17,882 DEBUG   SenderThread:1212 [sender.py:send():378] send: final
2024-03-08 14:59:17,882 DEBUG   SenderThread:1212 [sender.py:send():378] send: footer
2024-03-08 14:59:17,882 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: defer
2024-03-08 14:59:17,882 INFO    SenderThread:1212 [sender.py:send_request_defer():609] handle sender defer: 14
2024-03-08 14:59:17,882 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-08 14:59:17,882 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: poll_exit
2024-03-08 14:59:17,882 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-08 14:59:17,882 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: server_info
2024-03-08 14:59:17,882 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: get_summary
2024-03-08 14:59:17,882 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-08 14:59:17,899 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-08 14:59:17,900 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: job_info
2024-03-08 14:59:17,901 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: poll_exit
2024-03-08 14:59:17,902 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: server_info
2024-03-08 14:59:17,974 DEBUG   SenderThread:1212 [sender.py:send_request():405] send_request: job_info
2024-03-08 14:59:17,974 INFO    MainThread:1212 [wandb_run.py:_footer_history_summary_info():3851] rendering history
2024-03-08 14:59:17,974 INFO    MainThread:1212 [wandb_run.py:_footer_history_summary_info():3883] rendering summary
2024-03-08 14:59:17,974 INFO    MainThread:1212 [wandb_run.py:_footer_sync_info():3810] logging synced files
2024-03-08 14:59:17,990 DEBUG   HandlerThread:1212 [handler.py:handle_request():146] handle_request: shutdown
2024-03-08 14:59:17,990 INFO    HandlerThread:1212 [handler.py:finish():869] shutting down handler
2024-03-08 14:59:18,902 INFO    WriterThread:1212 [datastore.py:close():296] close: C:\Users\paul\Documents\arcformer\wandb\run-20240308_145909-i1381jzg\run-i1381jzg.wandb
2024-03-08 14:59:19,000 INFO    SenderThread:1212 [sender.py:finish():1521] shutting down sender
2024-03-08 14:59:19,000 INFO    SenderThread:1212 [file_pusher.py:finish():172] shutting down file pusher
2024-03-08 14:59:19,000 INFO    SenderThread:1212 [file_pusher.py:join():178] waiting for file pusher
